id,price
0,9.860575855061098
1,7.025009650089752
2,8.34366195531367
3,8.32697682606281
4,7.543524663994306
5,6.514161623877306
6,8.373982407582567
7,8.07553737962503
8,8.50474996955546
9,6.999622913359183
10,8.115698818381986
11,6.04803886826473
12,7.766205569383678
13,8.953773656386218
14,8.970382194379678
15,7.703704494804464
16,9.214844720891707
17,8.596186420737322
18,7.729378475606905
19,6.439093369023031
20,6.407170536040934
21,9.753336001841959
22,6.724670866978844
23,8.693928298469125
24,6.813438780349454
25,8.466456708839182
26,8.916636068860722
27,6.701048137347279
28,9.043449050329393
29,8.977036293246412
30,6.584912585391461
31,7.079905289932922
32,7.297202326940967
33,7.8042369735562716
34,6.646657614140566
35,7.215043598690474
36,6.675868405096924
37,6.758610032572485
38,7.043101851859645
39,7.820118968865608
40,7.718936604129045
41,6.088241733431379
42,6.388580117296397
43,7.22499320341355
44,5.948380415778299
45,7.263513800299227
46,9.212533934670581
47,8.361206478909722
48,7.915003269721364
49,8.333787609643824
50,7.703983610935547
51,7.017115263509785
52,8.457728261909718
53,8.023972500558102
54,9.184603767335402
55,7.3828682032675355
56,9.460811329909141
57,9.293671848645994
58,9.952207671416238
59,8.697209693604982
60,6.279604315817939
61,7.902616971030392
62,6.254816211212496
63,6.363459008426503
64,6.149650530853732
65,6.095996836210426
66,8.57226910557281
67,6.706769242335365
68,7.766367153396757
69,7.034617687659774
70,6.145928591578446
71,6.973764657324652
72,7.143497761692772
73,6.551269935419986
74,7.076906650512835
75,6.468960014942314
76,7.634782307657622
77,7.952349934702768
78,6.636898830521798
79,6.594173310363378
80,8.980818502166073
81,6.894654285899324
82,6.154087951034648
83,8.639445462124385
84,6.273562496261223
85,6.716622807857433
86,6.605071955658653
87,8.515483957433501
88,8.915986326238354
89,9.530038238983849
90,9.056711450148502
91,6.574977764112548
92,8.686133805061457
93,8.203518167679483
94,9.593213243019058
95,8.389229772539416
96,6.691097049982788
97,6.189489688326827
98,7.208753804722813
99,7.918989233392937
100,9.290976281768454
101,6.7013873809058575
102,6.4347881984832735
103,7.842767860352519
104,7.88549914446985
105,9.435387379229013
106,5.922073466466837
107,9.334855001878372
108,8.3137776746733
109,6.296832838460907
110,9.0372603995326
111,9.18810197898493
112,7.1981970246907325
113,8.816337747961127
114,8.78901696410447
115,7.457011186327842
116,9.768387012717527
117,8.540280618899322
118,8.699015252211604
119,8.122757007055986
120,7.986436464457073
121,6.678728796698518
122,6.918028320850071
123,7.754803257736593
124,8.882003608840735
125,9.49561498942435
126,7.326868748153193
127,7.033667648751883
128,9.222505007667852
129,5.892591903492723
130,8.772715834360023
131,6.578610888259509
132,7.103936978449707
133,6.757487075365775
134,6.108686666332399
135,6.175087920970545
136,8.50330763756056
137,6.148304951998048
138,8.603545796934474
139,9.554196899684007
140,7.980658120545252
141,8.446839851746487
142,6.7746919809193615
143,9.582461078597646
144,9.455785251544064
145,6.712160581424831
146,9.488114921939854
147,9.530139373967423
148,9.900000788708462
149,8.179100292637234
150,7.566096118646356
151,6.656105256999629
152,9.16220383230078
153,6.4442496409656895
154,9.83470492515437
155,6.491760682895661
156,6.734979004195949
157,5.932631344089966
158,6.042938019738716
159,8.330824006725294
160,6.9547534161751585
161,7.6918506334864585
162,8.634032845854323
163,7.772848704767613
164,7.099151658935301
165,6.073888423612434
166,8.867964980605805
167,6.527167994513829
168,6.072813642532289
169,6.217985523074908
170,9.678538771129947
171,8.68237164295671
172,6.09420292215881
173,8.603554163915458
174,7.542059332910102
175,6.803962587749571
176,7.594232698955548
177,7.931715036377309
178,6.135834466639236
179,8.2175493875461
180,7.14567542454049
181,6.927058701117432
182,7.334924085275323
183,6.6150981784684175
184,8.242458980901572
185,8.311973924208202
186,6.134992186348984
187,8.575857886695408
188,9.809151878917206
189,7.023338695594495
190,6.684758432476703
191,7.075459226497489
192,9.723083910341158
193,9.154744935319105
194,8.484423113416092
195,6.735400596743507
196,6.728376951468418
197,7.725425421994365
198,8.938647320914564
199,8.478449462300667
200,7.386138025698266
201,6.184524338401664
202,9.79173057275626
203,9.002854688382223
204,5.7756172764635005
205,6.296559124659773
206,6.3484690250530695
207,8.029867640067513
208,9.407767323957147
209,8.055840759769607
210,6.841937528180333
211,7.077877494293237
212,7.672441125176007
213,9.358572882741006
214,7.895965229269713
215,9.10512461769562
216,7.922426884960755
217,8.352160608265015
218,6.7596353862641445
219,7.722106672530452
220,6.32632967571899
221,6.620768383335393
222,5.921470663289886
