id,price
0,9.712039999999996
1,7.417620000000005
2,8.335059999999999
3,8.286850000000003
4,7.645530000000001
5,6.642830000000006
6,8.31349000000001
7,8.046119999999998
8,7.987409999999992
9,7.0432700000000015
10,8.126729999999998
11,6.136409999999995
12,7.847310000000002
13,8.7178
14,9.032780000000002
15,7.606909999999996
16,9.088369999999996
17,8.552790000000005
18,7.80765
19,6.3764499999999975
20,6.603839999999999
21,9.306220000000003
22,6.747689999999999
23,8.68337000000001
24,6.965180000000006
25,8.48810000000001
26,8.897710000000004
27,6.733540000000002
28,9.11842
29,9.048189999999996
30,6.650890000000005
31,7.103130000000001
32,7.301960000000003
33,7.803649999999996
34,6.602430000000001
35,7.190459999999998
36,6.71173
37,6.814460000000009
38,6.552989999999998
39,7.769429999999996
40,7.3929300000000016
41,6.324849999999998
42,6.443969999999997
43,7.440480000000003
44,5.99265
45,7.312439999999997
46,9.123929999999996
47,8.128899999999998
48,7.921090000000005
49,8.332199999999995
50,7.646210000000004
51,7.016470000000005
52,8.477669999999996
53,8.023940000000003
54,9.013160000000003
55,7.275290000000005
56,9.66076
57,9.247310000000002
58,9.525370000000002
59,8.641129999999993
60,6.234470000000007
61,7.854630000000001
62,6.064350000000003
63,6.286320000000003
64,6.113469999999994
65,6.006850000000001
66,8.48738
67,6.6544500000000015
68,7.764970000000004
69,6.93938
70,6.092470000000002
71,6.94596
72,7.18369
73,6.504990000000003
74,6.940190000000004
75,6.254320000000002
76,7.659630000000005
77,7.716099999999998
78,6.595089999999998
79,6.621389999999999
80,9.118800000000002
81,6.869739999999996
82,6.225309999999996
83,8.601699999999996
84,6.478680000000001
85,6.599400000000007
86,6.632560000000002
87,8.550799999999997
88,8.577200000000003
89,9.561130000000006
90,9.121800000000004
91,6.641160000000005
92,8.614999999999997
93,7.842979999999998
94,9.560480000000005
95,8.34668
96,6.817479999999997
97,6.16459
98,7.262519999999999
99,7.949409999999996
100,9.276269999999993
101,6.641329999999998
102,6.410069999999999
103,7.919140000000001
104,8.058890000000005
105,9.347349999999999
106,6.030399999999999
107,9.282839999999995
108,8.389299999999999
109,6.273080000000002
110,9.020040000000005
111,8.958960000000006
112,7.187759999999998
113,8.828310000000002
114,8.697469999999996
115,7.529069999999998
116,9.733130000000003
117,8.455920000000004
118,8.22458
119,8.126879999999996
120,7.928619999999996
121,6.578029999999995
122,6.901440000000003
123,7.733679999999998
124,9.041830000000003
125,9.459450000000011
126,7.283149999999997
127,7.167289999999997
128,9.047620000000002
129,6.105930000000001
130,8.797570000000002
131,6.5213699999999895
132,6.810299999999999
133,6.66872
134,6.117889999999997
135,6.105510000000001
136,8.460979999999996
137,6.193379999999999
138,8.650739999999992
139,9.43025
140,7.989870000000004
141,8.40632
142,6.772190000000002
143,9.624190000000006
144,9.454950000000004
145,6.786529999999999
146,9.513699999999998
147,9.123069999999993
148,9.351640000000007
149,8.238460000000003
150,7.573360000000005
151,6.719670000000003
152,9.107039999999998
153,6.371569999999995
154,9.344210000000006
155,6.571229999999998
156,6.7133700000000065
157,6.148010000000003
158,6.030919999999998
159,8.234430000000003
160,6.971280000000007
161,7.609170000000001
162,8.615320000000002
163,7.71945
164,7.179720000000002
165,6.110269999999999
166,8.869570000000003
167,6.442869999999996
168,6.132919999999998
169,6.140839999999998
170,9.783320000000002
171,8.64917
172,6.109270000000001
173,8.600180000000002
174,7.527170000000002
175,6.791370000000001
176,7.54528
177,7.85057
178,6.116379999999997
179,8.16437
180,7.419479999999997
181,6.992640000000002
182,7.395879999999995
183,6.730319999999995
184,7.896290000000001
185,7.934180000000002
186,6.09498
187,8.678590000000009
188,9.714270000000004
189,6.952710000000001
190,6.417519999999993
191,6.606429999999994
192,9.34918
193,9.156339999999993
194,8.488640000000002
195,6.725699999999998
196,6.420389999999993
197,7.716739999999998
198,9.126210000000004
199,8.33481
200,7.359189999999995
201,6.059640000000003
202,9.405639999999991
203,9.067709999999995
204,5.948450000000004
205,6.56881
206,6.366969999999996
207,7.747489999999999
208,9.558340000000008
209,7.756519999999997
